user_pseudo_id,total_events,page_views,scrolls,engagements,sessions,device,country,active_days,engagement_rate,scroll_rate,session_rate
6220910.025,5,2,1,1,1,mobile,Netherlands,1,0.2,0.5,0.2
6228892.871,4,2,0,0,1,mobile,India,1,0.0,0.0,0.25
6246496.792,5,2,0,1,1,desktop,Taiwan,1,0.2,0.0,0.2
6247491.185,13,5,1,4,1,mobile,Sweden,1,0.3076923076923077,0.2,0.07692307692307693
6251161.101,110,36,7,33,1,desktop,Canada,1,0.3,0.19444444444444445,0.00909090909090909
6257354.697,4,2,0,0,1,mobile,Taiwan,1,0.0,0.0,0.25
6259994.834,3,2,0,0,1,desktop,United States,1,0.0,0.0,0.3333333333333333
6276952.587,6,2,1,1,1,desktop,United States,1,0.16666666666666666,0.5,0.16666666666666666
6283830.732,34,13,2,9,1,mobile,Netherlands,1,0.2647058823529412,0.15384615384615385,0.029411764705882353
6294121.476,6,2,0,1,1,desktop,United States,1,0.16666666666666666,0.0,0.16666666666666666
6300484.358,25,8,3,6,1,mobile,Canada,1,0.24,0.375,0.04
6311998.681,6,2,1,0,1,desktop,Germany,1,0.0,0.5,0.16666666666666666
6316144.801,6,2,0,1,1,desktop,Canada,1,0.16666666666666666,0.0,0.16666666666666666
6331004.154,39,12,5,8,1,desktop,Japan,1,0.20512820512820512,0.4166666666666667,0.02564102564102564
6335951.517,5,2,0,1,1,desktop,South Korea,1,0.2,0.0,0.2
6342627.393,5,2,0,1,1,mobile,Colombia,1,0.2,0.0,0.2
6344379.785,5,2,0,0,1,desktop,United Kingdom,1,0.0,0.0,0.2
6365121.117,6,2,1,1,1,desktop,India,1,0.16666666666666666,0.5,0.16666666666666666
6369270.719,3,1,0,0,1,mobile,United States,1,0.0,0.0,0.3333333333333333
6381676.988,8,3,1,2,1,desktop,India,1,0.25,0.3333333333333333,0.125
6381734.488,5,2,0,0,1,mobile,Iraq,1,0.0,0.0,0.2
6409943.051,4,2,0,1,1,desktop,United States,1,0.25,0.0,0.25
6412422.566,4,2,0,0,1,desktop,United States,1,0.0,0.0,0.25
6420292.637,3,1,0,0,1,mobile,United States,1,0.0,0.0,0.3333333333333333
6427875.75,3,1,0,0,1,mobile,Canada,1,0.0,0.0,0.3333333333333333
6430635.854,3,1,0,0,1,desktop,Australia,1,0.0,0.0,0.3333333333333333
6447209.129,5,2,0,1,1,desktop,Portugal,1,0.2,0.0,0.2
6448402.062,8,3,2,1,1,mobile,Finland,1,0.125,0.6666666666666666,0.125
6462713.445,6,2,1,1,1,desktop,Netherlands,1,0.16666666666666666,0.5,0.16666666666666666
6491207.276,5,2,0,1,1,desktop,United States,1,0.2,0.0,0.2
6507174.5,5,2,1,0,1,desktop,United States,1,0.0,0.5,0.2
6507743.958,6,2,1,0,1,mobile,Taiwan,1,0.0,0.5,0.16666666666666666
6509428.535,4,2,0,0,1,mobile,United States,1,0.0,0.0,0.25
6527471.966,21,7,4,7,1,desktop,Spain,1,0.3333333333333333,0.5714285714285714,0.047619047619047616
6531241.244,7,2,1,1,1,mobile,Canada,1,0.14285714285714285,0.5,0.14285714285714285
6539499.316,6,2,1,1,1,desktop,Puerto Rico,1,0.16666666666666666,0.5,0.16666666666666666
6539998.723,3,1,0,0,1,desktop,Estonia,1,0.0,0.0,0.3333333333333333
6543132.788,5,2,0,1,1,mobile,China,1,0.2,0.0,0.2
6550128.656,6,2,0,1,1,mobile,United States,1,0.16666666666666666,0.0,0.16666666666666666
6550772.955,5,2,1,1,1,desktop,Poland,1,0.2,0.5,0.2
6570906.283,3,1,0,0,1,mobile,India,1,0.0,0.0,0.3333333333333333
6572611.661,5,2,0,1,1,mobile,United States,1,0.2,0.0,0.2
6576867.639,6,2,0,1,1,desktop,United States,1,0.16666666666666666,0.0,0.16666666666666666
6577673.865,5,2,0,1,1,desktop,United States,1,0.2,0.0,0.2
6580553.297,6,2,1,1,1,mobile,United States,1,0.16666666666666666,0.5,0.16666666666666666
6581752.703,15,5,1,3,2,mobile,Turkey,1,0.2,0.2,0.13333333333333333
6623801.072,5,2,1,0,1,desktop,France,1,0.0,0.5,0.2
6643961.639,6,2,0,1,1,mobile,United States,1,0.16666666666666666,0.0,0.16666666666666666
6654821.451,27,10,6,6,0,mobile,United States,1,0.2222222222222222,0.6,0.0
6655323.611,6,2,0,1,1,mobile,Germany,1,0.16666666666666666,0.0,0.16666666666666666
6655412.668,6,2,0,1,1,mobile,United States,1,0.16666666666666666,0.0,0.16666666666666666
6655568.691,5,2,1,0,1,mobile,United States,1,0.0,0.5,0.2
6665830.796,6,2,0,1,1,desktop,United States,1,0.16666666666666666,0.0,0.16666666666666666
6670819.029,28,12,1,10,1,desktop,United States,1,0.35714285714285715,0.08333333333333333,0.03571428571428571
6676986.818,19,7,3,7,1,mobile,United States,1,0.3684210526315789,0.42857142857142855,0.05263157894736842
6677029.083,12,5,2,3,1,desktop,India,1,0.25,0.4,0.08333333333333333
6702917.859,4,2,0,0,1,desktop,United States,1,0.0,0.0,0.25
6726425.928,5,2,0,1,1,desktop,Germany,1,0.2,0.0,0.2
6732726.315,5,2,0,1,1,tablet,India,1,0.2,0.0,0.2
6739806.231,6,2,1,1,1,desktop,United States,1,0.16666666666666666,0.5,0.16666666666666666
6746274.549,8,3,2,1,1,mobile,Switzerland,1,0.125,0.6666666666666666,0.125
6763777.836,5,2,1,0,1,mobile,United States,1,0.0,0.5,0.2
6769616.314,3,1,0,0,1,desktop,United States,1,0.0,0.0,0.3333333333333333
6793608.588,9,4,0,2,1,desktop,Belgium,1,0.2222222222222222,0.0,0.1111111111111111
6799714.262,11,3,1,2,3,mobile,United States,1,0.18181818181818182,0.3333333333333333,0.2727272727272727
6801821.537,183,58,22,46,2,desktop,Iraq,1,0.25136612021857924,0.3793103448275862,0.01092896174863388
6809953.859,4,2,0,0,1,mobile,United States,1,0.0,0.0,0.25
6829818.426,6,2,1,1,1,desktop,United States,1,0.16666666666666666,0.5,0.16666666666666666
6835176.757,2,0,0,1,1,mobile,United States,1,0.5,,0.5
6837066.837,9,4,3,0,1,desktop,Costa Rica,1,0.0,0.75,0.1111111111111111
6839266.499,3,1,0,0,1,mobile,United States,1,0.0,0.0,0.3333333333333333
6843822.155,4,2,1,0,1,mobile,United States,1,0.0,0.5,0.25
6845399.618,11,4,2,2,1,desktop,Argentina,1,0.18181818181818182,0.5,0.09090909090909091
6846948.303,4,2,0,0,1,mobile,Switzerland,1,0.0,0.0,0.25
6852600.373,5,2,0,1,1,desktop,India,1,0.2,0.0,0.2
6863554.152,12,4,0,3,1,desktop,United States,1,0.25,0.0,0.08333333333333333
6866807.802,13,5,1,3,1,desktop,Canada,1,0.23076923076923078,0.2,0.07692307692307693
6887977.728,3,1,0,0,1,mobile,United States,1,0.0,0.0,0.3333333333333333
6888840.812,15,5,1,2,1,tablet,India,1,0.13333333333333333,0.2,0.06666666666666667
6906739.382,5,2,0,1,1,desktop,United States,1,0.2,0.0,0.2
6909841.094,3,1,0,0,1,desktop,United States,1,0.0,0.0,0.3333333333333333
6942473.081,6,2,1,1,1,desktop,United States,1,0.16666666666666666,0.5,0.16666666666666666
6948543.121,3,1,0,0,1,desktop,(not set),1,0.0,0.0,0.3333333333333333
6959940.297,5,2,0,1,1,desktop,Netherlands,1,0.2,0.0,0.2
6964166.217,4,2,0,0,1,desktop,United States,1,0.0,0.0,0.25
6984441.773,31,12,6,8,3,desktop,United States,1,0.25806451612903225,0.5,0.0967741935483871
7014068.863,5,2,0,1,1,desktop,Germany,1,0.2,0.0,0.2
7014417.362,6,2,1,0,1,mobile,United States,1,0.0,0.5,0.16666666666666666
7027595.849,4,2,0,0,1,mobile,United States,1,0.0,0.0,0.25
7029370.384,2,0,0,1,1,desktop,Singapore,1,0.5,,0.5
7031647.234,13,3,1,2,2,mobile,India,1,0.15384615384615385,0.3333333333333333,0.15384615384615385
7034056.869,8,4,2,1,1,desktop,Canada,1,0.125,0.5,0.125
7037598.627,6,2,1,1,1,desktop,United Kingdom,1,0.16666666666666666,0.5,0.16666666666666666
7045523.173,21,7,3,6,1,desktop,Colombia,1,0.2857142857142857,0.42857142857142855,0.047619047619047616
7045555.577,2,1,0,0,0,mobile,United States,1,0.0,0.0,0.0
7047646.418,5,2,0,0,1,desktop,United States,1,0.0,0.0,0.2
7051324.392,122,45,4,36,1,desktop,United States,1,0.29508196721311475,0.08888888888888889,0.00819672131147541
7052932.186,9,3,2,2,1,mobile,Hong Kong,1,0.2222222222222222,0.6666666666666666,0.1111111111111111
7053762.492,39,11,6,9,2,desktop,Hungary,1,0.23076923076923078,0.5454545454545454,0.05128205128205128
7086430.575,5,2,0,1,1,desktop,United States,1,0.2,0.0,0.2
7087135.298,6,2,0,1,1,mobile,United States,1,0.16666666666666666,0.0,0.16666666666666666
7090057.067,5,2,0,0,1,mobile,United States,1,0.0,0.0,0.2
7091385.886,12,4,1,3,1,desktop,India,1,0.25,0.25,0.08333333333333333
7093610.562,25,8,5,5,2,mobile,Turkey,1,0.2,0.625,0.08
7109461.737,5,2,1,1,1,mobile,United States,1,0.2,0.5,0.2
7112141.697,5,2,1,0,1,mobile,United States,1,0.0,0.5,0.2
7113823.419,4,2,0,0,1,desktop,United States,1,0.0,0.0,0.25
7135498.743,6,2,0,1,1,desktop,United States,1,0.16666666666666666,0.0,0.16666666666666666
7147790.825,5,2,0,1,1,desktop,Germany,1,0.2,0.0,0.2
7148054.231,5,2,1,0,1,mobile,Singapore,1,0.0,0.5,0.2
7148674.832,3,1,1,0,0,desktop,United States,1,0.0,1.0,0.0
7157964.223,5,2,1,0,1,desktop,United States,1,0.0,0.5,0.2
7164279.258,5,2,1,1,1,mobile,United States,1,0.2,0.5,0.2
7175327.846,6,2,1,1,1,tablet,Canada,1,0.16666666666666666,0.5,0.16666666666666666
7175884.329,4,2,0,0,1,mobile,United States,1,0.0,0.0,0.25
7183678.488,10,3,0,1,2,tablet,Taiwan,1,0.1,0.0,0.2
7185511.847,29,10,9,10,0,desktop,Canada,1,0.3448275862068966,0.9,0.0
7188831.728,6,2,1,1,1,mobile,India,1,0.16666666666666666,0.5,0.16666666666666666
7199684.512,5,2,0,1,1,desktop,Malaysia,1,0.2,0.0,0.2
7206705.424,29,8,6,5,1,mobile,United States,1,0.1724137931034483,0.75,0.034482758620689655
7207210.027,6,2,1,1,1,mobile,India,1,0.16666666666666666,0.5,0.16666666666666666
7218278.53,9,3,2,1,3,mobile,Norway,1,0.1111111111111111,0.6666666666666666,0.3333333333333333
7219615.966,34,12,7,9,1,desktop,India,1,0.2647058823529412,0.5833333333333334,0.029411764705882353
7223560.542,19,8,2,4,2,desktop,Turkey,1,0.21052631578947367,0.25,0.10526315789473684
7228499.475,28,10,4,6,3,desktop,United States,1,0.21428571428571427,0.4,0.10714285714285714
7234852.302,11,3,1,1,1,desktop,United States,1,0.09090909090909091,0.3333333333333333,0.09090909090909091
7243117.115,9,3,1,2,1,desktop,United Arab Emirates,1,0.2222222222222222,0.3333333333333333,0.1111111111111111
7254500.517,6,2,0,1,1,desktop,United States,1,0.16666666666666666,0.0,0.16666666666666666
7256868.835,6,2,1,1,1,mobile,United States,1,0.16666666666666666,0.5,0.16666666666666666
7267788.638,11,4,2,3,1,desktop,Netherlands,1,0.2727272727272727,0.5,0.09090909090909091
7269108.981,5,2,0,1,1,desktop,United States,1,0.2,0.0,0.2
7269329.257,5,2,0,1,1,desktop,United Kingdom,1,0.2,0.0,0.2
7274265.335,5,2,1,0,1,mobile,South Korea,1,0.0,0.5,0.2
7278331.451,4,2,0,0,1,desktop,Canada,1,0.0,0.0,0.25
7292201.745,4,2,0,0,1,mobile,United States,1,0.0,0.0,0.25
7295539.764,41,12,7,9,1,tablet,Italy,1,0.21951219512195122,0.5833333333333334,0.024390243902439025
7307977.673,9,4,0,3,1,desktop,Canada,1,0.3333333333333333,0.0,0.1111111111111111
7313358.857,6,2,1,1,1,mobile,China,1,0.16666666666666666,0.5,0.16666666666666666
7314105.166,19,5,4,4,1,desktop,United Kingdom,1,0.21052631578947367,0.8,0.05263157894736842
7323258.588,26,6,3,4,1,desktop,United States,1,0.15384615384615385,0.5,0.038461538461538464
7329487.845,5,2,0,1,1,desktop,United States,1,0.2,0.0,0.2
7350374.424,6,2,0,1,1,mobile,United States,1,0.16666666666666666,0.0,0.16666666666666666
7355211.59,9,2,1,1,1,mobile,Taiwan,1,0.1111111111111111,0.5,0.1111111111111111
7364364.349,5,2,0,0,1,desktop,India,1,0.0,0.0,0.2
7364551.212,5,2,1,0,1,mobile,Taiwan,1,0.0,0.5,0.2
7366860.463,6,2,0,1,1,desktop,Morocco,1,0.16666666666666666,0.0,0.16666666666666666
7384600.908,8,4,0,0,2,mobile,United States,1,0.0,0.0,0.25
7388096.291,5,2,0,0,1,mobile,India,1,0.0,0.0,0.2
7398329.207,5,2,0,1,1,desktop,Canada,1,0.2,0.0,0.2
7405535.032,4,2,0,0,1,desktop,India,1,0.0,0.0,0.25
7407214.168,5,2,0,1,1,desktop,India,1,0.2,0.0,0.2
7423788.974,5,2,0,0,1,desktop,United States,1,0.0,0.0,0.2
7429411.39,6,2,1,1,1,desktop,United States,1,0.16666666666666666,0.5,0.16666666666666666
7437038.958,12,4,1,1,1,desktop,United States,1,0.08333333333333333,0.25,0.08333333333333333
7446304.927,2,0,0,1,1,mobile,United States,1,0.5,,0.5
7446394.54,4,2,0,0,1,desktop,United States,1,0.0,0.0,0.25
7471374.573,19,7,3,5,2,desktop,United States,1,0.2631578947368421,0.42857142857142855,0.10526315789473684
7483514.228,3,1,0,0,1,desktop,United States,1,0.0,0.0,0.3333333333333333
7495234.55,3,1,0,0,1,desktop,Brazil,1,0.0,0.0,0.3333333333333333
7495693.604,3,1,0,1,0,desktop,Italy,1,0.3333333333333333,0.0,0.0
7498357.032,7,3,2,0,1,mobile,France,1,0.0,0.6666666666666666,0.14285714285714285
7503248.102,5,2,0,1,1,mobile,United States,1,0.2,0.0,0.2
7556567.377,15,5,0,4,1,desktop,Singapore,1,0.26666666666666666,0.0,0.06666666666666667
7556781.732,5,2,0,1,1,mobile,United Kingdom,1,0.2,0.0,0.2
7562941.112,4,2,0,0,1,mobile,Canada,1,0.0,0.0,0.25
7563192.13,6,2,0,1,1,mobile,United States,1,0.16666666666666666,0.0,0.16666666666666666
7564153.592,6,2,1,1,1,desktop,Chile,1,0.16666666666666666,0.5,0.16666666666666666
7565131.622,12,4,1,3,1,mobile,United States,1,0.25,0.25,0.08333333333333333
7566224.789,4,2,0,0,1,desktop,United States,1,0.0,0.0,0.25
7566647.758,7,3,1,1,1,desktop,Taiwan,1,0.14285714285714285,0.3333333333333333,0.14285714285714285
7573846.456,6,2,1,1,1,desktop,India,1,0.16666666666666666,0.5,0.16666666666666666
7583456.281,5,2,0,1,1,desktop,United States,1,0.2,0.0,0.2
7594533.955,6,2,1,1,1,desktop,United Kingdom,1,0.16666666666666666,0.5,0.16666666666666666
7596791.8,3,2,0,0,1,desktop,Nepal,1,0.0,0.0,0.3333333333333333
7601445.335,6,2,0,1,1,mobile,Ireland,1,0.16666666666666666,0.0,0.16666666666666666
7602693.325,6,2,0,1,1,desktop,Singapore,1,0.16666666666666666,0.0,0.16666666666666666
7607516.827,9,3,2,2,1,mobile,United States,1,0.2222222222222222,0.6666666666666666,0.1111111111111111
7607581.597,13,5,2,2,1,desktop,United States,1,0.15384615384615385,0.4,0.07692307692307693
7630288.708,6,2,0,1,1,mobile,United States,1,0.16666666666666666,0.0,0.16666666666666666
7634415.673,6,2,1,1,1,mobile,United States,1,0.16666666666666666,0.5,0.16666666666666666
7649812.2,6,2,0,1,1,mobile,United States,1,0.16666666666666666,0.0,0.16666666666666666
7653903.369,5,2,0,1,1,mobile,Colombia,1,0.2,0.0,0.2
7654986.363,6,2,1,1,1,desktop,United States,1,0.16666666666666666,0.5,0.16666666666666666
7655735.832,5,2,0,1,1,desktop,Czechia,1,0.2,0.0,0.2
7660752.224,57,17,9,8,2,desktop,United States,1,0.14035087719298245,0.5294117647058824,0.03508771929824561
7661169.711,3,1,0,0,1,mobile,India,1,0.0,0.0,0.3333333333333333
7664309.892,13,4,3,3,2,desktop,Canada,1,0.23076923076923078,0.75,0.15384615384615385
7667826.645,5,2,1,0,1,mobile,India,1,0.0,0.5,0.2
7671021.135,13,5,1,3,1,mobile,Spain,1,0.23076923076923078,0.2,0.07692307692307693
7677411.09,3,1,1,0,0,mobile,India,1,0.0,1.0,0.0
7693976.4,5,2,0,1,1,desktop,Canada,1,0.2,0.0,0.2
7699467.826,21,7,6,4,1,mobile,United States,1,0.19047619047619047,0.8571428571428571,0.047619047619047616
7700367.799,11,4,0,3,1,tablet,New Zealand,1,0.2727272727272727,0.0,0.09090909090909091
7707660.857,7,2,1,1,1,mobile,United States,1,0.14285714285714285,0.5,0.14285714285714285
7719844.233,5,2,1,0,1,desktop,United States,1,0.0,0.5,0.2
7729289.704,9,3,2,2,1,mobile,India,1,0.2222222222222222,0.6666666666666666,0.1111111111111111
7736155.493,6,2,0,1,1,mobile,China,1,0.16666666666666666,0.0,0.16666666666666666
7736764.871,4,2,0,0,1,desktop,United States,1,0.0,0.0,0.25
7736916.347,10,3,2,1,1,desktop,United States,1,0.1,0.6666666666666666,0.1
7742501.58,34,11,4,8,1,mobile,Italy,1,0.23529411764705882,0.36363636363636365,0.029411764705882353
7757600.218,10,4,1,1,1,desktop,South Korea,1,0.1,0.25,0.1
7762722.483,4,2,0,1,1,mobile,United States,1,0.25,0.0,0.25
7764123.673,6,2,1,1,1,desktop,Germany,1,0.16666666666666666,0.5,0.16666666666666666
7765417.757,15,6,2,2,2,desktop,Portugal,1,0.13333333333333333,0.3333333333333333,0.13333333333333333
7787529.162,4,2,0,2,0,desktop,Spain,1,0.5,0.0,0.0
7790229.276,5,2,0,1,1,desktop,United States,1,0.2,0.0,0.2
7796217.534,81,24,15,15,3,desktop,Saudi Arabia,1,0.18518518518518517,0.625,0.037037037037037035
7806473.328,10,4,3,1,1,desktop,Ukraine,1,0.1,0.75,0.1
7812952.198,4,2,0,0,1,mobile,Canada,1,0.0,0.0,0.25
7823868.554,3,2,0,0,1,mobile,United States,1,0.0,0.0,0.3333333333333333
7825180.878,15,5,2,3,1,mobile,United Kingdom,1,0.2,0.4,0.06666666666666667
7826959.399,5,2,0,1,1,mobile,United States,1,0.2,0.0,0.2
7836565.625,6,2,1,1,1,desktop,Canada,1,0.16666666666666666,0.5,0.16666666666666666
7842881.887,6,2,1,1,1,desktop,United Kingdom,1,0.16666666666666666,0.5,0.16666666666666666
7859149.747,17,6,3,4,1,desktop,United States,1,0.23529411764705882,0.5,0.058823529411764705
7861703.12,6,2,1,1,1,mobile,Japan,1,0.16666666666666666,0.5,0.16666666666666666
7865641.631,5,2,0,1,1,mobile,Netherlands,1,0.2,0.0,0.2
7866463.623,5,2,0,1,1,mobile,United States,1,0.2,0.0,0.2
7880716.728,10,3,2,2,2,desktop,Canada,1,0.2,0.6666666666666666,0.2
7886976.301,6,2,0,1,1,mobile,Spain,1,0.16666666666666666,0.0,0.16666666666666666
7907213.879,5,2,0,1,1,mobile,India,1,0.2,0.0,0.2
7917292.142,4,2,0,0,1,desktop,India,1,0.0,0.0,0.25
7921361.908,9,3,1,2,1,desktop,United States,1,0.2222222222222222,0.3333333333333333,0.1111111111111111
7921650.749,7,3,1,1,1,tablet,United States,1,0.14285714285714285,0.3333333333333333,0.14285714285714285
7923220.905,6,2,1,1,1,mobile,India,1,0.16666666666666666,0.5,0.16666666666666666
7947084.556,5,2,1,0,1,desktop,India,1,0.0,0.5,0.2
7953681.628,5,2,0,0,1,desktop,India,1,0.0,0.0,0.2
7963083.914,4,2,0,0,1,mobile,Romania,1,0.0,0.0,0.25
7969551.122,7,2,1,1,1,desktop,United States,1,0.14285714285714285,0.5,0.14285714285714285
7985533.036,6,2,1,1,1,mobile,Vietnam,1,0.16666666666666666,0.5,0.16666666666666666
7996016.689,5,2,0,1,1,desktop,United Kingdom,1,0.2,0.0,0.2
7999271.726,5,2,0,1,1,tablet,Netherlands,1,0.2,0.0,0.2
8000225.081,19,6,3,4,1,desktop,India,1,0.21052631578947367,0.5,0.05263157894736842
8000971.03,7,3,1,1,1,mobile,United States,1,0.14285714285714285,0.3333333333333333,0.14285714285714285
8012833.31,5,2,1,1,1,mobile,United States,1,0.2,0.5,0.2
8017916.564,5,2,0,1,1,mobile,Taiwan,1,0.2,0.0,0.2
8023770.262,5,2,0,1,1,mobile,Algeria,1,0.2,0.0,0.2
8025797.891,5,2,0,1,1,desktop,United States,1,0.2,0.0,0.2
8030593.275,9,4,1,2,1,desktop,United States,1,0.2222222222222222,0.25,0.1111111111111111
8034838.347,6,2,1,0,1,desktop,United States,1,0.0,0.5,0.16666666666666666
8041650.674,9,3,0,1,1,mobile,Thailand,1,0.1111111111111111,0.0,0.1111111111111111
8066744.865,10,4,0,2,1,desktop,Norway,1,0.2,0.0,0.1
8072175.685,7,2,1,1,2,desktop,Jamaica,1,0.14285714285714285,0.5,0.2857142857142857
8076028.631,2,0,0,1,1,desktop,Turkey,1,0.5,,0.5
8078729.184,6,2,1,1,1,desktop,India,1,0.16666666666666666,0.5,0.16666666666666666
8086534.558,5,2,0,1,1,tablet,Japan,1,0.2,0.0,0.2
8089042.125,5,2,0,1,1,desktop,United Kingdom,1,0.2,0.0,0.2
8092334.681,5,2,0,1,1,desktop,South Korea,1,0.2,0.0,0.2
8097225.562,11,4,0,1,1,desktop,United States,1,0.09090909090909091,0.0,0.09090909090909091
8101627.83,18,7,3,3,3,mobile,Spain,1,0.16666666666666666,0.42857142857142855,0.16666666666666666
8114576.182,8,4,0,0,2,mobile,China,1,0.0,0.0,0.25
8135302.82,28,10,4,6,1,desktop,Spain,1,0.21428571428571427,0.4,0.03571428571428571
8148085.627,49,13,6,11,1,mobile,Italy,1,0.22448979591836735,0.46153846153846156,0.02040816326530612
8159045.446,12,4,1,1,1,mobile,Puerto Rico,1,0.08333333333333333,0.25,0.08333333333333333
8159089.6,5,2,0,0,1,mobile,Pakistan,1,0.0,0.0,0.2
8161390.892,50,17,5,15,1,desktop,United States,1,0.3,0.29411764705882354,0.02
8180454.917,13,3,1,0,1,desktop,United States,1,0.0,0.3333333333333333,0.07692307692307693
8186832.541,11,4,2,2,2,tablet,Peru,1,0.18181818181818182,0.5,0.18181818181818182
8198876.989,8,3,1,2,1,desktop,United States,1,0.25,0.3333333333333333,0.125
8216854.329,5,2,0,1,1,desktop,Canada,1,0.2,0.0,0.2
8220068.537,4,2,0,0,1,mobile,France,1,0.0,0.0,0.25
8221400.244,4,2,0,0,1,desktop,France,1,0.0,0.0,0.25
8227022.963,5,2,0,1,1,desktop,United States,1,0.2,0.0,0.2
8230400.942,50,18,3,8,4,mobile,South Korea,1,0.16,0.16666666666666666,0.08
8230456.342,2,0,0,1,1,desktop,United States,1,0.5,,0.5
8238062.783,11,4,0,2,1,desktop,United States,1,0.18181818181818182,0.0,0.09090909090909091
8240720.045,18,7,2,3,1,mobile,United States,1,0.16666666666666666,0.2857142857142857,0.05555555555555555
8246614.75,5,2,1,0,1,desktop,United States,1,0.0,0.5,0.2
8247316.642,5,2,0,0,1,mobile,Philippines,1,0.0,0.0,0.2
8251450.555,7,3,1,1,1,desktop,China,1,0.14285714285714285,0.3333333333333333,0.14285714285714285
8268852.441,93,26,16,19,1,desktop,South Korea,1,0.20430107526881722,0.6153846153846154,0.010752688172043012
8272923.737,3,1,0,0,1,mobile,Hong Kong,1,0.0,0.0,0.3333333333333333
8301310.525,6,2,1,1,1,desktop,Thailand,1,0.16666666666666666,0.5,0.16666666666666666
8302736.282,5,2,1,1,1,desktop,France,1,0.2,0.5,0.2
8305747.131,24,7,4,7,1,desktop,India,1,0.2916666666666667,0.5714285714285714,0.041666666666666664
8306642.879,59,20,4,17,2,desktop,United States,1,0.288135593220339,0.2,0.03389830508474576
8307497.523,3,1,0,0,1,desktop,United States,1,0.0,0.0,0.3333333333333333
8308728.858,7,2,1,1,1,desktop,United States,1,0.14285714285714285,0.5,0.14285714285714285
8308989.85,56,17,8,19,2,mobile,Canada,1,0.3392857142857143,0.47058823529411764,0.03571428571428571
8330453.12,5,2,0,1,1,desktop,South Korea,1,0.2,0.0,0.2
8338606.965,6,2,1,1,1,mobile,Sri Lanka,1,0.16666666666666666,0.5,0.16666666666666666
8340267.786,5,2,0,1,1,mobile,United States,1,0.2,0.0,0.2
8342973.317,5,2,1,0,1,desktop,United Kingdom,1,0.0,0.5,0.2
8346424.209,5,2,1,0,1,desktop,India,1,0.0,0.5,0.2
8353924.889,4,2,0,0,1,desktop,France,1,0.0,0.0,0.25
8358258.879,6,2,1,1,1,desktop,Singapore,1,0.16666666666666666,0.5,0.16666666666666666
8367687.126,5,2,1,0,1,desktop,France,1,0.0,0.5,0.2
8370458.91,2,1,0,0,0,desktop,France,1,0.0,0.0,0.0
8387993.465,11,5,1,2,1,mobile,United States,1,0.18181818181818182,0.2,0.09090909090909091
8400481.7,10,3,1,2,1,desktop,South Korea,1,0.2,0.3333333333333333,0.1
8415092.071,5,2,0,1,1,mobile,United Kingdom,1,0.2,0.0,0.2
8421250.302,6,2,1,1,1,desktop,United States,1,0.16666666666666666,0.5,0.16666666666666666
8421680.619,5,2,1,0,1,desktop,Belgium,1,0.0,0.5,0.2
8429100.513,2,1,0,0,0,desktop,Indonesia,1,0.0,0.0,0.0
8433721.095,6,2,0,1,1,mobile,United States,1,0.16666666666666666,0.0,0.16666666666666666
8438694.141,4,2,0,0,1,desktop,India,1,0.0,0.0,0.25
8448043.308,4,2,0,0,1,desktop,Taiwan,1,0.0,0.0,0.25
8461595.526,3,1,0,0,1,desktop,Iceland,1,0.0,0.0,0.3333333333333333
8461843.125,4,2,0,0,1,desktop,United States,1,0.0,0.0,0.25
8470764.787,9,3,0,1,1,desktop,United States,1,0.1111111111111111,0.0,0.1111111111111111
8472811.89,3,2,0,0,1,desktop,United States,1,0.0,0.0,0.3333333333333333
8482635.313,4,2,0,0,1,desktop,United States,1,0.0,0.0,0.25
8500891.003,14,6,0,5,1,mobile,Canada,1,0.35714285714285715,0.0,0.07142857142857142
8512297.828,3,1,0,0,1,desktop,Malaysia,1,0.0,0.0,0.3333333333333333
8512446.411,13,4,3,2,1,desktop,South Korea,1,0.15384615384615385,0.75,0.07692307692307693
8529500.022,11,6,1,2,2,desktop,Japan,1,0.18181818181818182,0.16666666666666666,0.18181818181818182
8532030.747,22,11,2,6,1,desktop,United States,1,0.2727272727272727,0.18181818181818182,0.045454545454545456
8534853.204,4,2,0,0,1,mobile,United States,1,0.0,0.0,0.25
8534927.958,18,6,0,4,1,mobile,United States,1,0.2222222222222222,0.0,0.05555555555555555
8555745.155,6,3,1,1,1,desktop,United States,1,0.16666666666666666,0.3333333333333333,0.16666666666666666
8567664.974,7,3,1,2,1,mobile,Canada,1,0.2857142857142857,0.3333333333333333,0.14285714285714285
8574612.592,12,4,0,2,1,mobile,United States,1,0.16666666666666666,0.0,0.08333333333333333
8585125.438,32,9,6,7,1,mobile,United States,1,0.21875,0.6666666666666666,0.03125
8587318.603,4,2,0,0,1,desktop,Spain,1,0.0,0.0,0.25
8594915.161,3,1,1,1,0,desktop,United States,1,0.3333333333333333,1.0,0.0
8595365.229,3,1,0,0,1,mobile,United States,1,0.0,0.0,0.3333333333333333
8599687.158,4,2,0,0,1,mobile,New Zealand,1,0.0,0.0,0.25
8600669.794,5,2,0,1,1,mobile,Germany,1,0.2,0.0,0.2
8612625.524,6,2,1,1,1,mobile,United States,1,0.16666666666666666,0.5,0.16666666666666666
8618391.648,4,2,0,0,1,desktop,United States,1,0.0,0.0,0.25
8628650.754,34,11,6,9,1,desktop,Canada,1,0.2647058823529412,0.5454545454545454,0.029411764705882353
